partyId,frenchCode,englishCode,color,incumbentCode,incumbent,votesPercentage,votesLead,votes,candidateId,candidateLastName,candidateFirstName,votesPosition,candidateStatus,REGION,RIDING NUM,Party Name,PROVINCE
3091,NPD,NDP,-2458617,,,0.121763122780831,-29430,5384,107606,Calix,Jasmine,2,['ResultToCome'],Carlton Trail-Eagle Creek,249,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.0455707080986951,-32799,2015,107603,Malo,Rebecca,3,['ResultToCome'],Carlton Trail-Eagle Creek,249,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0193816857769636,-33957,857,107604,Gibson,Dean,4,['ResultToCome'],Carlton Trail-Eagle Creek,249,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0179116629350702,-34022,792,108503,Payant,Cody,5,['ResultToCome'],Carlton Trail-Eagle Creek,249,People's Party of Canada,Saskatchewan
3087,IND,IND,-10066330,,,0.00802858629034082,-34459,355,108634,Wright,Glenn,6,['ResultToCome'],Carlton Trail-Eagle Creek,249,Independent,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.711783329096665,23407,30801,107577,Lukiwski,Tom,1,"['Elected', 'ReElected']",Moose Jaw-Lake Centre-Lanigan,250,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.170868670995771,-23407,7394,107575,Regent,Talon,2,['ResultToCome'],Moose Jaw-Lake Centre-Lanigan,250,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.0550689806576849,-28418,2383,107574,Melanson,Cecilia,3,['ResultToCome'],Moose Jaw-Lake Centre-Lanigan,250,Liberal Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0361657384512282,-29236,1565,108506,Craik,Chey,4,['ResultToCome'],Moose Jaw-Lake Centre-Lanigan,250,People's Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0261132807986504,-29671,1130,107578,Walker,Gillian,5,['ResultToCome'],Moose Jaw-Lake Centre-Lanigan,250,Green Party of Canada,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.680365296803653,19856,26671,107581,Hoback,Randy,1,"['Elected', 'ReElected']",Prince Albert,251,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.17384760592842,-19856,6815,107582,Johnson-Harder,Harmony,2,['ResultToCome'],Prince Albert,251,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.101451493584347,-22694,3977,107579,Hjertaas,Estelle,3,['ResultToCome'],Prince Albert,251,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.020586209535471,-25864,807,107580,Wall,Kerri,4,['ResultToCome'],Prince Albert,251,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0193362414224127,-25913,758,108507,Day,Kelly,5,['ResultToCome'],Prince Albert,251,People's Party of Canada,Saskatchewan
3121,VCP,VCP,,,,0.00441315272569577,-26498,173,108718,Littlepine,Brian,6,['ResultToCome'],Prince Albert,251,Veterans Coalition Party of Canada,Saskatchewan
3085,PCC,CON,-14858112,,,0.528578744189711,12383,26837,107586,Steinley,Warren,1,"['Elected', 'ElectedWithGain']",Regina-Lewvan,252,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,y,FormerLeadingParty,0.284684471756086,-12383,14454,107583,Patel,Jigar,2,['ResultToCome'],Regina-Lewvan,252,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.13048530686205,-20212,6625,107584,Fedyk,Winter,3,['ResultToCome'],Regina-Lewvan,252,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0400811470889467,-24802,2035,107585,Hunter,Naomi,4,['ResultToCome'],Regina-Lewvan,252,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0111084849917277,-26273,564,108406,Wowk,Trevor,5,['ResultToCome'],Regina-Lewvan,252,People's Party of Canada,Saskatchewan
3087,IND,IND,-10066330,,,0.00389978728432995,-26639,198,108719,Morgan,Don,6,['ResultToCome'],Regina-Lewvan,252,Independent,Saskatchewan
3106,ANC,NCA,,,,0.00116205782714882,-26778,59,108635,Bridges,Ian,7,['ResultToCome'],Regina-Lewvan,252,National Citizens Alliance of Canada,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.636755393225951,16716,24233,107591,Scheer,Andrew,1,"['Elected', 'ReElected']",Regina-Qu'Appelle,253,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.197519510208372,-16716,7517,107589,Aldinger,Ray,2,['ResultToCome'],Regina-Qu'Appelle,253,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.113382557742334,-19918,4315,107590,Ames-Sinclair,Jordan,3,['ResultToCome'],Regina-Qu'Appelle,253,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0322411120161862,-23006,1227,107588,Dewar,Dale,4,['ResultToCome'],Regina-Qu'Appelle,253,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0132432929553039,-23729,504,108408,Sparrowhawk,Tracey,5,['ResultToCome'],Regina-Qu'Appelle,253,People's Party of Canada,Saskatchewan
3089,LTN,LTN,,,,0.00283784849042226,-24125,108,108721,Plummer,James,6,['ResultToCome'],Regina-Qu'Appelle,253,Libertarian Party of Canada,Saskatchewan
3087,IND,IND,-10066330,,,0.00204955724308274,-24155,78,108720,Szuchewycz,Kieran,7,['ResultToCome'],Regina-Qu'Appelle,253,Independent,Saskatchewan
3097,PR,RP,,,,0.00197072811834879,-24158,75,108722,Normand,Éric,8,['ResultToCome'],Regina-Qu'Appelle,253,Parti Rhinoceros Party,Saskatchewan
3085,PCC,CON,-14858112,,,0.495588268143945,7188,22186,107612,Kram,Michael,1,"['Elected', 'ElectedWithGain']",Regina-Wascana,254,Conservative Party of Canada,Saskatchewan
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.33502356646637,-7188,14998,107614,Goodale,Ralph,2,['ResultToCome'],Regina-Wascana,254,Liberal Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.127817365470101,-16464,5722,107611,Clark,Hailey,3,['ResultToCome'],Regina-Wascana,254,New Democratic Party,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0288158688319521,-20896,1290,107613,Friesen,Tamela,4,['ResultToCome'],Regina-Wascana,254,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.00989568208725177,-21743,443,108508,Milanovski,Mario,5,['ResultToCome'],Regina-Wascana,254,People's Party of Canada,Saskatchewan
3087,IND,IND,-10066330,,,0.00285924900037974,-22058,128,108723,Godron,Evangeline,6,['ResultToCome'],Regina-Wascana,254,Independent,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.536726777534767,13703,26013,107562,Waugh,Kevin,1,"['Elected', 'ReElected']",Saskatoon-Grasswood,255,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.253992489580324,-13703,12310,107564,Ritchie,Erika,2,['ResultToCome'],Saskatoon-Grasswood,255,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.169314571039492,-17807,8206,107563,Muggli,Tracy,3,['ResultToCome'],Saskatoon-Grasswood,255,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0260595056328148,-24750,1263,107565,Sinclair,Neil,4,['ResultToCome'],Saskatoon-Grasswood,255,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0139066562126026,-25339,674,108509,Friesen,Mark,5,['ResultToCome'],Saskatoon-Grasswood,255,People's Party of Canada,Saskatchewan
3085,PCC,CON,-14858112,y,FormerLeadingParty,0.522901751056672,10461,24248,107596,Tochor,Corey,1,['Elected'],Saskatoon-University,256,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.297313033727249,-10461,13787,107592,Card,Claire,2,['ResultToCome'],Saskatoon-University,256,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.129949107219874,-18222,6026,107593,Hayton,Susan,3,['ResultToCome'],Saskatoon-University,256,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0291770896230484,-22895,1353,107594,Norris,Jan,4,['ResultToCome'],Saskatoon-University,256,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0141895971707065,-23590,658,108510,Penteado,Guto,5,['ResultToCome'],Saskatoon-University,256,People's Party of Canada,Saskatchewan
3083,PHC,CHP,-5542525,,,0.00646942120244975,-23948,300,108724,Willerton,Jeff,6,['ResultToCome'],Saskatoon-University,256,Christian Heritage Party,Saskatchewan
3085,PCC,CON,-14858112,,,0.481971248265207,3136,18406,107598,Redekopp,Brad,1,"['Elected', 'ElectedWithGain']",Saskatoon West,257,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,x,FormerPartyAndMP,0.399853360915447,-3136,15270,107599,Benson,Sheri,2,['ResultToCome'],Saskatoon West,257,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.0723506768964885,-15643,2763,107597,Rukh,Shah,3,['ResultToCome'],Saskatoon West,257,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0258713242033046,-17418,988,107601,Setyo,Shawn,4,['ResultToCome'],Saskatoon West,257,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0199533897195527,-17644,762,108511,Hayes,Isaac,5,['ResultToCome'],Saskatoon West,257,People's Party of Canada,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.84449975111996,30836,33932,107608,Kitchen,Robert,1,"['Elected', 'ReElected']",Souris-Moose Mountain,258,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.0770532603285217,-30836,3096,107609,Hicks,Ashlee,2,['ResultToCome'],Souris-Moose Mountain,258,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.0412643106022897,-32274,1658,107610,Ames-Sinclair,Javin,3,['ResultToCome'],Souris-Moose Mountain,258,Liberal Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0167994026879044,-33257,675,108512,Zajac,Phillip,4,['ResultToCome'],Souris-Moose Mountain,258,People's Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0162518666002987,-33279,653,107607,Mergel,Judy,5,['ResultToCome'],Souris-Moose Mountain,258,Green Party of Canada,Saskatchewan
3122,PNC,CNP,,,,0.00413140866102539,-33766,166,108573,Patron,Travis,6,['ResultToCome'],Souris-Moose Mountain,258,Canadian Nationalist Party,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.765442536327609,24394,28972,107615,Wagantall,Cathay,1,"['Elected', 'ReElected']",Yorkton-Melville,259,Conservative Party of Canada,Saskatchewan
3091,NPD,NDP,-2458617,,,0.120951122853369,-24394,4578,107618,Antoine,Carter,2,['ResultToCome'],Yorkton-Melville,259,New Democratic Party,Saskatchewan
3088,PLC,LIB,-3790556,,,0.0625099075297226,-26606,2366,107616,Moen,Connor,3,['ResultToCome'],Yorkton-Melville,259,Liberal Party of Canada,Saskatchewan
3086,PVC,GRN,-12738757,,,0.0272655217965654,-27940,1032,107617,Wiebe,Stacey,4,['ResultToCome'],Yorkton-Melville,259,Green Party of Canada,Saskatchewan
3108,PPC,PP,-12309125,,,0.0238309114927345,-28070,902,108513,Schultz,Ryan,5,['ResultToCome'],Yorkton-Melville,259,People's Party of Canada,Saskatchewan
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.71257915007507,46364,54580,107778,Richards,Blake,1,"['Elected', 'ReElected']",Banff-Airdrie,260,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.107265487303349,-46364,8216,107775,Midgley,Gwyneth,2,['ResultToCome'],Banff-Airdrie,260,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.103923232586983,-46620,7960,107776,Wilson,Anne,3,['ResultToCome'],Banff-Airdrie,260,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0421698544291403,-51350,3230,107777,Mullins,Austin,4,['ResultToCome'],Banff-Airdrie,260,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0340622756054573,-51971,2609,108514,Wellwood,Nadine,5,['ResultToCome'],Banff-Airdrie,260,People's Party of Canada,Alberta
3085,PCC,CON,-14858112,y,FormerLeadingParty,0.854944303302716,49408,52497,107671,Kurek,Damien,1,['Elected'],Battle River-Crowfoot,261,Conservative Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0503061689792196,-49408,3089,107668,Fryzuk,Natasha,2,['ResultToCome'],Battle River-Crowfoot,261,New Democratic Party,Alberta
3088,PLC,LIB,-3790556,,,0.0404696762425901,-50012,2485,107670,Clarke,Dianne,3,['ResultToCome'],Battle River-Crowfoot,261,Liberal Party of Canada,Alberta
3086,PVC,GRN,-12738757,,,0.028499772001824,-50747,1750,107669,Nelson,Geordie,4,['ResultToCome'],Battle River-Crowfoot,261,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0257800794736499,-50914,1583,108515,Michaud,David A.,5,['ResultToCome'],Battle River-Crowfoot,261,People's Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.840572511360082,42587,45691,108021,Shields,Martin,1,"['Elected', 'ReElected']",Bow River,262,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.0571039608514083,-42587,3104,108022,Rhemtulla,Margaret,2,['ResultToCome'],Bow River,262,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0553746527586143,-42681,3010,108020,Macwilliam,Lynn,3,['ResultToCome'],Bow River,262,New Democratic Party,Alberta
3108,PPC,PP,-12309125,,,0.0239527567746564,-44389,1302,108516,Ikert,Tom,4,['ResultToCome'],Bow River,262,People's Party of Canada,Alberta
3086,PVC,GRN,-12738757,,,0.0148095001563736,-44886,805,108023,Tuithof de Jonge,Hendrika Maria,5,['ResultToCome'],Bow River,262,Green Party of Canada,Alberta
3083,PHC,CHP,-5542525,,,0.00818661809886491,-45246,445,108026,Lipp,Tom,6,['ResultToCome'],Bow River,262,Christian Heritage Party,Alberta
3085,PCC,CON,-14858112,,,0.568711483717584,19161,36360,107619,McLean,Greg,1,"['Elected', 'ElectedWithGain']",Calgary Centre,263,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.269011793411956,-19161,17199,107623,Hehr,Kent,2,['ResultToCome'],Calgary Centre,263,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0983827071667657,-30070,6290,107620,Buresi,Jessica,3,['ResultToCome'],Calgary Centre,263,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0425907967591579,-33637,2723,107621,Boonlert,Thana,4,['ResultToCome'],Calgary Centre,263,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0135608596365001,-35493,867,108410,Johnston,Chevy,5,['ResultToCome'],Calgary Centre,263,People's Party of Canada,Alberta
3110,APP,APP,,,,0.00372258891982357,-36122,238,108574,Gould,Eden,6,['ResultToCome'],Calgary Centre,263,Animal Protection Party of Canada,Alberta
3087,IND,IND,-10066330,,,0.00211155253855539,-36225,135,107622,Pewtress,Michael,7,['ResultToCome'],Calgary Centre,263,Independent,Alberta
3083,PHC,CHP,-5542525,,,0.00190821784965746,-36238,122,108575,Pawlowski,Dawid,8,['ResultToCome'],Calgary Centre,263,Christian Heritage Party,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.554013520864092,21186,35648,107628,Webber,Len,1,"['Elected', 'ReElected']",Calgary Confederation,264,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.224757168389152,-21186,14462,107624,Stein,Jordan,2,['ResultToCome'],Calgary Confederation,264,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.110544719869454,-28535,7113,107625,Sidhu,Gurcharan Singh,3,['ResultToCome'],Calgary Confederation,264,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0852902323412853,-30160,5488,107627,Odd,Natalie,4,['ResultToCome'],Calgary Confederation,264,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0173595461962856,-34531,1117,108488,Korol,Colin,5,['ResultToCome'],Calgary Confederation,264,People's Party of Canada,Alberta
3089,LTN,LTN,,,,0.00623203046079726,-35247,401,108725,Moen,Tim,6,['ResultToCome'],Calgary Confederation,264,Libertarian Party of Canada,Alberta
3090,ML,ML,-16777216,,,0.00180278187893387,-35532,116,107626,Hunter,Kevan,7,['ResultToCome'],Calgary Confederation,264,Marxist-Leninist Party of Canada,Alberta
3085,PCC,CON,-14858112,y,FormerLeadingParty,0.598133448302097,15048,23585,107634,Hallan,Jasraj Singh,1,['Elected'],Calgary Forest Lawn,265,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.21650478050265,-15048,8537,107635,Anand,Jag,2,['ResultToCome'],Calgary Forest Lawn,265,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.10481600770967,-19452,4133,107631,Pimlott,Joe,3,['ResultToCome'],Calgary Forest Lawn,265,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0325124901727068,-22303,1282,107630,Carnegie,William,4,['ResultToCome'],Calgary Forest Lawn,265,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0271106489817656,-22516,1069,108487,Levesque,Dave,5,['ResultToCome'],Calgary Forest Lawn,265,People's Party of Canada,Alberta
3087,IND,IND,-10066330,,,0.00976389135451802,-23200,385,108576,Nichols,Brent,6,['ResultToCome'],Calgary Forest Lawn,265,Independent,Alberta
3083,PHC,CHP,-5542525,,,0.00555400573153103,-23366,219,108726,Sutherland,Esther,7,['ResultToCome'],Calgary Forest Lawn,265,Christian Heritage Party,Alberta
3084,COM,COM,-16777216,,,0.00339834140650757,-23451,134,107629,Trautman,Jonathan,8,['ResultToCome'],Calgary Forest Lawn,265,Communist Party of Canada,Alberta
3121,VCP,VCP,,,,0.00220638583855342,-23498,87,108950,Ryder,William James,9,['ResultToCome'],Calgary Forest Lawn,265,Veterans Coalition Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.7082714394406,31427,39098,107659,Benzen,Bob,1,"['Elected', 'ReElected']",Calgary Heritage,266,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.138962356436361,-31427,7671,107655,Forsyth,Scott,2,['ResultToCome'],Calgary Heritage,266,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0912648092460418,-34060,5038,107657,Heffernan,Holly,3,['ResultToCome'],Calgary Heritage,266,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0347270026448317,-37181,1917,107654,Tulick,Allie,4,['ResultToCome'],Calgary Heritage,266,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0194920473895873,-38022,1076,108486,Hoeppner,Stephanie,5,['ResultToCome'],Calgary Heritage,266,People's Party of Canada,Alberta
3087,IND,IND,-10066330,,,0.00400347813485019,-38877,221,108727,Mills,Hunter,6,['ResultToCome'],Calgary Heritage,266,Independent,Alberta
3083,PHC,CHP,-5542525,,,0.00327886670772798,-38917,181,108149,Heather,Larry R.,7,['ResultToCome'],Calgary Heritage,266,Christian Heritage Party,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.74493757213304,42380,49700,108030,Kusie,Stephanie,1,"['Elected', 'ReElected']",Calgary Midnapore,267,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.109717163541526,-42380,7320,108028,Aalto,Brian,2,['ResultToCome'],Calgary Midnapore,267,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0928249171875234,-43507,6193,108029,Bhachu,Gurmit,3,['ResultToCome'],Calgary Midnapore,267,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0291080234423011,-47758,1942,108031,Stasila,Taylor,4,['ResultToCome'],Calgary Midnapore,267,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0234123236956098,-48138,1562,108485,Gao,Edward,5,['ResultToCome'],Calgary Midnapore,267,People's Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.699139662128553,29344,37950,107649,Rempel,Michelle,1,"['Elected', 'ReElected']",Calgary Nose Hill,268,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.158545347359113,-29344,8606,107648,Tsang,Josephine,2,['ResultToCome'],Calgary Nose Hill,268,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0940844862843352,-32843,5107,107644,King,Patrick,3,['ResultToCome'],Calgary Nose Hill,268,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0272286803854019,-36472,1478,107647,Grossé,Jocelyn,4,['ResultToCome'],Calgary Nose Hill,268,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.019767506125532,-36877,1073,108484,Lorencz,Kelly,5,['ResultToCome'],Calgary Nose Hill,268,People's Party of Canada,Alberta
3090,ML,ML,-16777216,,,0.0012343177170649,-37883,67,108577,Askin,Peggy,6,['ResultToCome'],Calgary Nose Hill,268,Marxist-Leninist Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.685509255248491,34783,47477,108033,Kelly,Pat,1,"['Elected', 'ReElected']",Calgary Rocky Ridge,269,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.183285685408184,-34783,12694,108032,Kathol,Todd,2,['ResultToCome'],Calgary Rocky Ridge,269,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0847411129400214,-41608,5869,108035,LeBlanc Fortin,Nathan,3,['ResultToCome'],Calgary Rocky Ridge,269,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0278235005342343,-45550,1927,108034,Wright,Catriona,4,['ResultToCome'],Calgary Rocky Ridge,269,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0148141730919172,-46451,1026,108483,Poulin,Tyler,5,['ResultToCome'],Calgary Rocky Ridge,269,People's Party of Canada,Alberta
3087,IND,IND,-10066330,,,0.0038262727771521,-47212,265,108578,Wang,Shaoli,6,['ResultToCome'],Calgary Rocky Ridge,269,Independent,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.751681082135657,49332,57793,107650,Kmiec,Tom,1,"['Elected', 'ReElected']",Calgary Shepard,270,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.110047473499382,-49332,8461,107652,Arnold,Del,2,['ResultToCome'],Calgary Shepard,270,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0863497431228458,-51154,6639,107651,Smith,David Brian,3,['ResultToCome'],Calgary Shepard,270,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0295636339988294,-55520,2273,107653,Tanaka,Evelyn,4,['ResultToCome'],Calgary Shepard,270,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0223580672432854,-56074,1719,108482,Scott,Kyle,5,['ResultToCome'],Calgary Shepard,270,People's Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.703652820429934,34165,43535,107667,Liepert,Ron,1,"['Elected', 'ReElected']",Calgary Signal Hill,271,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,,,0.151446581541943,-34165,9370,107663,Alatrash,Ghada,2,['ResultToCome'],Calgary Signal Hill,271,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.0827703248747374,-38414,5121,107665,Ahmed,Khalis,3,['ResultToCome'],Calgary Signal Hill,271,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.033037013091967,-41491,2044,107664,Reid,Marco,4,['ResultToCome'],Calgary Signal Hill,271,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0177792144819783,-42435,1100,108481,Squire,Gord,5,['ResultToCome'],Calgary Signal Hill,271,People's Party of Canada,Alberta
3097,PR,RP,,,,0.00816227573945369,-43030,505,108579,Bassett,Christina,6,['ResultToCome'],Calgary Signal Hill,271,Parti Rhinoceros Party,Alberta
3083,PHC,CHP,-5542525,,,0.00315176983998707,-43340,195,107666,Dirk,Garry,7,['ResultToCome'],Calgary Signal Hill,271,Christian Heritage Party,Alberta
3085,PCC,CON,-14858112,,,0.525183462325059,12059,26193,107641,Sahota,Jag,1,"['Elected', 'ElectedWithGain']",Calgary Skyview,272,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,y,FormerLeadingParty,0.283394153266231,-12059,14134,107640,Naidoo,Nirmala,2,['ResultToCome'],Calgary Skyview,272,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.148654609616233,-18779,7414,107637,Gill,Gurinder Singh,3,['ResultToCome'],Calgary Skyview,272,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0156594618438465,-25412,781,107636,Knutson,Signe,4,['ResultToCome'],Calgary Skyview,272,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0117095079600593,-25609,584,108480,Dhillon,Harry,5,['ResultToCome'],Calgary Skyview,272,People's Party of Canada,Alberta
3083,PHC,CHP,-5542525,,,0.0101856678830653,-25685,508,108580,Alexander,Joseph,6,['ResultToCome'],Calgary Skyview,272,Christian Heritage Party,Alberta
3123,CFF,CFF,,,,0.00266672013473954,-26060,133,108728,Dawar,Harpreet Singh,7,['ResultToCome'],Calgary Skyview,272,Canada's Fourth Front,Alberta
3090,ML,ML,-16777216,,,0.00254641697076633,-26066,127,107642,Blanchard,Daniel,8,['ResultToCome'],Calgary Skyview,272,Marxist-Leninist Party of Canada,Alberta
3085,PCC,CON,-14858112,,,0.417161078365059,4586,21586,107673,Cumming,James,1,"['Elected', 'ElectedWithGain']",Edmonton Centre,273,Conservative Party of Canada,Alberta
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.328534157889651,-4586,17000,107672,Boissonnault,Randy,2,['ResultToCome'],Edmonton Centre,273,Liberal Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.205990916996811,-10927,10659,107674,Swampy,Katherine,3,['ResultToCome'],Edmonton Centre,273,New Democratic Party,Alberta
3086,PVC,GRN,-12738757,,,0.0257416175475891,-20254,1332,107677,Murray,Grad,4,['ResultToCome'],Edmonton Centre,273,Green Party of Canada,Alberta
3108,PPC,PP,-12309125,,,0.0150352691081264,-20808,778,108412,Hookham,Paul,5,['ResultToCome'],Edmonton Centre,273,People's Party of Canada,Alberta
3097,PR,RP,,,,0.00388443327857764,-21385,201,107675,Eckstrom,Donovan,6,['ResultToCome'],Edmonton Centre,273,Parti Rhinoceros Party,Alberta
3087,IND,IND,-10066330,,,0.00218378587303121,-21473,113,107676,Pirbhai,Adil,7,['ResultToCome'],Edmonton Centre,273,Independent,Alberta
3090,ML,ML,-16777216,,,0.00146874094115373,-21510,76,108581,Morton,Peggy,8,['ResultToCome'],Edmonton Centre,273,Marxist-Leninist Party of Canada,Alberta
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.512234378058595,12052,23551,107679,Diotte,Kerry,1,"['Elected', 'ReElected']",Edmonton Griesbach,274,Conservative Party of Canada,Alberta
3091,NPD,NDP,-2458617,,,0.250103312525828,-12052,11499,107678,Cherrington,Mark,2,['ResultToCome'],Edmonton Griesbach,274,New Democratic Party,Alberta
3088,PLC,LIB,-3790556,,,0.169758792439698,-15746,7805,107681,Mohamud,Habiba,3,['ResultToCome'],Edmonton Griesbach,274,Liberal Party of Canada,Alberta
